sd_weight,de_weight
0.08159583194920744,0.02076923076923077
0.08184816503467082,0.020624356995884774
0.08341663099181669,0.031235146329870307
0.09069697369470302,0.06141515583130145
0.08762197320418626,0.026758429754224673
0.08532624724560067,0.034962474830679116
0.08157847357898339,0.019664260699429472
0.08421316790277046,0.024014985496440034
0.0846736326310712,0.02877085644732165
0.09050310407180882,0.2686084142394822
0.1034418919114557,0.1941747572815534
0.08545404888820492,0.12188077634011091
0.08205850022261664,0.046008119079837616
0.08584603752986861,0.08215426745778183
0.08321927699251085,0.033658536585365856
0.08389547426720788,0.031609195402298854
0.08204818313220189,0.01618366578848325
0.08657466940114689,0.0537707733494974
0.08786567824110257,0.08336156414847795
0.08251584419256276,0.03198653198653199
0.08328144533305065,0.04557464946286331
0.08730270807417534,0.0165367066605509
0.08762197320418626,0.026758429754224673
0.08601532951221108,0.03019504876219055
0.0885968454403594,0.04482370592648162
0.08217920376420501,0.04492512479201331
0.08220187603966622,0.013108659440407504
0.08270557543980642,0.02252866595948881
0.0832069705443071,0.05331312853010056
0.08158836052381162,0.014028822854227777
0.08679421646253224,0.03194919394235467
0.08955159286475096,0.05326094930672731
0.08634193243749462,0.25969876768598815
0.08619964777479336,0.4051724137931034
0.0824215155783943,0.30942334739803096
0.08284026125812113,0.029903805938937683
0.08402744180139811,0.01882364944141203
0.0824215155783943,0.30942334739803096
0.09373858403770384,0.015075788611224907
0.08946479249764137,0.024498156493240476
0.08417493111548703,0.03301568244916335
0.08552159305333605,0.02131239484015704
0.08681200145639187,0.038868462519696854
0.08434353554743508,0.019557151878749606
0.08571071345998589,0.027174771076728766
0.08621264128227041,0.0307664982633407
0.08430347614874859,0.02407641300915693
0.0856386827817082,0.021100537856847332
0.0820951954233612,0.017110041048310706
0.08201911615431445,0.014070887275023682
0.08607443288625143,0.01596351197263398
0.08205219255729214,0.037171052631578945
0.08356564285144163,0.06901029589091921
0.0891822783546502,0.06367583212735166
0.08556151732579338,0.07525325615050651
0.08595138241022365,0.11287988422575977
0.08465980260636335,0.02773497688751926
0.09044645955322272,0.01881331403762663
0.08741391314177561,0.0471311475409836
0.08667997118462481,0.03184713375796178
0.08664871878852584,0.05520702634880803
0.08556151732579338,0.07525325615050651
0.08526372079581818,0.06649937264742785
0.08353489889495784,0.10037641154328733
0.09341145215138903,0.11041405269761606
0.08818065220064239,0.02352619340719464
0.08151335729643261,0.037204212829982215
0.08678329970540972,0.02245362837617963
0.09494589499574882,0.10283110966482265
0.08189939758365025,0.03579563944028637
0.0985969980797133,0.09990237552879921
0.09556647073508122,0.04685974617637488
0.08575559983818819,0.01914008321775312
0.08453461546992755,0.03573699605748442
0.08710096941785245,0.31210191082802546
0.08385528566905473,0.06846733668341709
